lsoa21cd,lsoa21nm,msoa21cd,msoa21nm,lad22cd,lad22nm,layer,path,LSOA code,LSOA name,Community buildings,Leisure and recreational buildings,Community service Total,Defence Total,Industry,Offices,Retail,Storage and warehousing,Industry and commerce Total,Landfill and waste disposal,Minerals and mining,Minerals and landfill Total,Institutional and communal accommo-dations,Residential,Residential Total,Highways and road transport,Transport (other),Utilities,Transport and utilities Total,Unidentified building,Unidentified general manmade surface,Unidentified structure,Unknown,Unknown developed use Total,Developed use Total,Agricultural buildings,Agricultural land,Agriculture Total,Forestry and woodland,Natural land,Rough grassland,Water,"Forest, open land and water Total",Outdoor recreation Total,Residential gardens Total,Undeveloped land Total,Non-developed Total,Vacant Total
E01000016,Barking and Dagenham 009B,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000016,Barking and Dagenham 009B,2.22560139,,2.22560139,,0.042977629,0.179099885,0.462329412,0.157004234,5.096196435,,,,,16.10235505,16.10235505,16.60576245,0.009248538,0.952780359,17.56779135,0.281097198,9.049022869,,,9.330120067,50.32206429,,,,,,,,,,46.73812643,2.939809278,49.67793571,
E01000018,Barking and Dagenham 009D,E02000010,Barking and Dagenham 009,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000018,Barking and Dagenham 009D,7.703743998,,7.703743998,,,,,,,,,,,17.11811037,17.11811037,16.13195392,,0.009135647,16.14108956,0.115539309,0.798304983,,,0.913844292,41.87678822,,,,,,,,,,55.61141774,2.511794033,58.12321178,
E01000044,Barking and Dagenham 016D,E02000017,Barking and Dagenham 016,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000044,Barking and Dagenham 016D,6.136466355,,6.136466355,,0.000453412,0.033002,0.04348934,,0.121832575,,,,,19.8405519,19.8405519,18.2427378,16.42818045,0.015360102,34.68627835,0.294617113,2.389625904,,,2.684243017,63.4693722,,,,,,,,,0.319164488,34.70358524,1.338770439,36.36152016,0.169107639
E01000049,Barking and Dagenham 021C,E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000049,Barking and Dagenham 021C,1.061284411,,1.061284411,,0.055524287,0.859205793,0.051842039,1.982809198,8.446285751,,,,,8.824771058,8.824771058,18.87417513,0.010178975,0.574805886,19.45915999,1.141452719,12.08967614,,,13.23112886,51.02263007,,,,,3.37148e-06,,,3.37148e-06,21.70273902,12.98625328,11.67222075,46.36121642,2.616153504
E01000066,Barking and Dagenham 011A,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000066,Barking and Dagenham 011A,19.3160671,,19.3160671,,,,,,,,,,,15.56497206,15.56497206,17.01401699,,0.015642104,17.0296591,0.086115098,4.403209721,,,4.489324819,56.40002307,,,,,,0.154806012,0.728358325,0.883164337,,35.82530461,6.891507981,43.59997693,
E01000067,Barking and Dagenham 011B,E02000012,Barking and Dagenham 011,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000067,Barking and Dagenham 011B,0.100449808,,0.100449808,,,,0.007393158,,0.007393158,,,,,21.63880322,21.63880322,24.48759491,0.009461777,0.006827535,24.50388422,0.151252614,5.452382426,,,5.603635041,51.85416545,,,,0.222194709,,0.02894363,,0.251138339,,40.27252822,7.622167991,48.14583455,
E01000101,Barking and Dagenham 004C,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000101,Barking and Dagenham 004C,4.28252674,,4.28252674,,0.002134294,,0.606467249,,0.819896631,,,,,17.17244484,17.17244484,25.01414234,0.010001984,0.032378048,25.05652237,0.51518653,1.91888157,,,2.4340681,49.76545868,,,,,,,,,,47.78101238,2.453528937,50.23454132,
E01000108,Barking and Dagenham 010D,E02000011,Barking and Dagenham 010,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000108,Barking and Dagenham 010D,0.732023747,,0.732023747,,,,0.95395049,,0.95395049,,,,,13.61372229,13.61372229,13.23445167,5.333293343,0.0336759,18.60142091,0.533277235,7.489389476,,,8.022666711,41.92378415,,,,0.226896387,,,4.463710179,4.690606566,14.38784822,36.97517707,2.022583996,58.07621585,
E01000110,Barking and Dagenham 002C,E02000003,Barking and Dagenham 002,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000110,Barking and Dagenham 002C,0.172717822,,0.172717822,,,0.035514106,0.592808291,,0.628322397,,,,0.105314697,17.14244693,17.24776163,15.37572745,1.033999281,0.033755351,16.44348208,0.4080234,4.947268828,,,5.355292228,39.84757615,,,,,,,,,17.06013664,41.74544802,1.346839195,60.15242385,
E01000021,Barking and Dagenham 008A,E02000009,Barking and Dagenham 008,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000021,Barking and Dagenham 008A,0.254925405,,0.254925405,,0.005923463,0.178881045,1.107333858,0.12806988,2.00663113,,,,,17.51245943,17.51245943,25.7350193,0.073281007,0.02404822,25.83234852,0.560874168,2.765864053,,,3.326738222,48.93310271,,,,,,,,,0.031074501,48.32165678,2.097392537,50.45012382,0.616773476
E01000037,Barking and Dagenham 003B,E02000004,Barking and Dagenham 003,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000037,Barking and Dagenham 003B,6.421907785,,6.421907785,,,,0.160815441,,0.160815441,,,,0.038694864,16.85293651,16.89163137,14.29619862,0.006042284,0.006807082,14.30904799,0.588681738,4.525037661,,,5.113719399,42.89712199,,,,,,,0.478411033,0.478411033,4.669249891,48.46219565,3.493021435,57.10287801,
E01000054,Barking and Dagenham 018A,E02000019,Barking and Dagenham 018,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000054,Barking and Dagenham 018A,6.906015353,,6.906015353,,,,,,,,,,,17.7466913,17.7466913,16.35918762,,0.017217635,16.37640525,0.25548302,1.767815255,,,2.023298275,43.05241018,,,,,,,,,4.079712025,52.3115248,0.556352993,56.94758982,
E01000059,Barking and Dagenham 013C,E02000014,Barking and Dagenham 013,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000059,Barking and Dagenham 013C,5.296959198,,5.296959198,,,,,,,,,,0.475188975,13.44568394,13.92087291,16.11261592,,0.022802372,16.13541829,0.080122126,0.397737836,,,0.477859963,35.83111036,,0.160610206,0.160610206,,,,0.992431475,0.992431475,25.01208046,36.20007983,1.803687663,64.16888964,
E01034471,Barking and Dagenham 008G,E02000009,Barking and Dagenham 008,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01034471,Barking and Dagenham 008G,10.94650098,,10.94650098,,,,1.60323213,,1.60323213,,,,,18.48428691,18.48428691,24.29973444,0.012789131,0.009636513,24.32216008,0.303591191,5.865710282,,,6.169301472,61.52548158,,,,,,,,,0.000822103,36.69183093,1.781865392,38.47451842,
E01000007,Barking and Dagenham 015A,E02000016,Barking and Dagenham 015,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000007,Barking and Dagenham 015A,9.170745974,,9.170745974,,,2.105076593,1.420010553,,3.525087147,,,,0.006636256,13.49035104,13.4969873,26.66227725,13.63971511,0.169961563,40.47195393,1.320409468,10.77540356,0.006424132,,12.10223715,78.7670115,,,,,,0.105596896,,0.105596896,1.75103569,9.817890002,9.305508006,20.98003059,0.252957903
E01000008,Barking and Dagenham 015B,E02000016,Barking and Dagenham 015,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000008,Barking and Dagenham 015B,1.756056061,,1.756056061,,0.033179537,0.321192256,4.876846445,1.131692499,9.647684921,,,,,5.607181177,5.607181177,19.55550452,2.839313935,0.321776219,22.71659467,1.898628176,20.34387767,0.00621687,,22.24872272,61.97623955,,,,0.893765299,2.636200809,4.783059935,0.049873713,8.362899757,0.725142461,1.457806969,27.47791127,38.02376045,
E01000057,Barking and Dagenham 012A,E02000013,Barking and Dagenham 012,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000057,Barking and Dagenham 012A,0.15928876,,0.15928876,,,0.046830672,0.979623113,,1.026453785,,,,,16.79854517,16.79854517,17.39332872,1.774959764,0.022927201,19.19121569,0.394417656,4.111808974,,,4.50622663,41.68173003,,11.98635758,11.98635758,,,,,,,44.94642768,1.385484699,58.31826997,
E01000062,Barking and Dagenham 006D,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000062,Barking and Dagenham 006D,5.68903226,,5.68903226,,,0.077903403,0.060101327,,0.13800473,,,,,17.68506439,17.68506439,18.49662455,0.002012453,0.022432957,18.52106996,0.404563257,6.972120891,,,7.376684148,49.40985548,,,,,,,,,1.802906271,45.27152618,3.51571207,50.59014452,
E01000064,Barking and Dagenham 006E,E02000007,Barking and Dagenham 006,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000064,Barking and Dagenham 006E,1.530987407,,1.530987407,,,0.037221705,1.311448516,,1.348670221,,,,0.404185225,17.72374751,18.12793273,21.23833111,0.003253216,0.045720372,21.2873047,0.348131766,6.074079221,,,6.422210986,48.71710604,,1.97873695,1.97873695,,,,,,,42.85595589,4.450767255,49.28546009,1.997433864
E01000065,Barking and Dagenham 007A,E02000008,Barking and Dagenham 007,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000065,Barking and Dagenham 007A,11.08133991,,11.08133991,,,0.175372529,,,0.175372529,,,,,15.04736093,15.04736093,23.29536412,0.010026189,0.016604171,23.32199448,0.326684508,6.68648549,,,7.013169998,56.63923786,,,,,,,,,,39.94809612,3.412666021,43.36076214,
E01000099,Barking and Dagenham 023E,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000099,Barking and Dagenham 023E,0.508374125,,0.508374125,,0.077810842,0.491578638,,1.986463335,10.25912622,,,,,13.47385824,13.47385824,18.43144747,0.005222146,0.365164314,18.80183394,1.008398041,16.86156262,,,17.86996066,60.91315318,,,,,,,,,0.180319312,35.44933259,3.457194924,39.08684682,
E01000104,Barking and Dagenham 014B,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000104,Barking and Dagenham 014B,0.104516317,,0.104516317,,0.000221277,,0.278524439,0.017370568,0.318022663,,,,0.109291413,14.25388892,14.36318033,23.00100114,0.014833047,0.0408798,23.05671399,0.240442502,10.06532355,,,10.30576605,48.14819935,,,,,,,0.234977598,0.234977598,16.01377894,29.28954056,6.310779543,51.84907664,0.002724015
E01000106,Barking and Dagenham 014D,E02000015,Barking and Dagenham 014,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000106,Barking and Dagenham 014D,5.921407817,0.241058613,6.16246643,,,0.1153371,1.187288766,,1.302625866,,,,,13.86559527,13.86559527,19.51937636,1.812840345,0.072075372,21.40429208,0.53478761,11.18286631,,,11.71765392,54.45263356,,2.40499174,2.40499174,0.810740639,,,,0.810740639,4.099049703,26.87994237,10.46471221,44.65943666,0.887929772
E01000114,Barking and Dagenham 004E,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000114,Barking and Dagenham 004E,11.04959765,,11.04959765,,0.004157579,0.032067039,0.883031803,0.085535045,1.416391808,,,,,16.71187801,16.71187801,20.09979134,0.010645378,0.765290888,20.8757276,0.747063688,4.638431926,,,5.385495614,55.43909069,,9.68716612,9.68716612,,,,,,0.003245374,34.00329961,0.867198204,44.56090931,
E01000019,Barking and Dagenham 023A,E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000019,Barking and Dagenham 023A,10.67211942,0.544998581,11.217118,,0.000725166,,0.041153344,0.047070519,0.160740463,,,,,15.28429244,15.28429244,20.02260325,0.00291807,,20.02552132,0.165386026,2.077131583,,,2.242517609,48.93018984,,,,,,,,,0.851247602,47.9927905,2.22577206,51.06981016,
E01000053,Barking and Dagenham 020A,E02000021,Barking and Dagenham 020,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000053,Barking and Dagenham 020A,10.70533421,,10.70533421,,,0.034032026,1.026248825,,1.060280852,,,,0.759241978,13.83288306,14.59212504,23.47188396,0.00790082,0.266609901,23.74639468,0.69435032,6.618375885,,,7.312726205,57.41686099,,,,,,,0.404439733,0.404439733,2.755044964,33.52868734,5.89496698,42.58313901,
E01000100,Barking and Dagenham 004B,E02000005,Barking and Dagenham 004,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01000100,Barking and Dagenham 004B,2.444113843,0.203638703,2.647752546,,,,,,,,,,,14.0108108,14.0108108,17.44793798,0.002934991,0.030334302,17.48120727,0.256494132,1.663628604,,,1.920122735,36.05989335,,,,,,,,,18.38577293,42.5268448,3.02748892,63.94010665,
E01033587,Barking and Dagenham 021E,E02000022,Barking and Dagenham 021,E09000002,Barking and Dagenham,Greater London LSOAs by separate boroughs/Barking and Dagenham.shp,/vsizip/C:\Users\timuk\OneDrive\Desktop\Dissertation\Greater London LSOAs by separate boroughs.zip/Greater London LSOAs by separate boroughs/Barking and Dagenham.shp|layername=Barking and Dagenham,E01033587,Barking and Dagenham 021E,2.868619413,,2.868619413,,0.018342216,0.479230321,2.330572446,1.764395108,6.408419513,,,,1.213557868,7.485323531,8.6988814,18.08127061,0.002168901,1.231575212,19.31501472,3.296473343,23.00032877,0.032368018,,26.32917013,63.62010518,,,,,0.376124147,0.001045678,0.011016805,0.388186631,0.308232962,2.855605424,10.21782174,13.76984676,22.61004806
